listing_id,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,seller_type,city,state,country,Adaptive Cruise Control,Alloy Wheels,Android Auto,Apple CarPlay,Backup Camera,Blind Spot Monitor,Bluetooth,Fog Lights,Heated Seats,Keyless Entry,LED Headlights,Lane Keep Assist,Leather Seats,Navigation,Panoramic Roof,Parking Sensors,Push Button Start,Sunroof,Ventilated Seats,Wireless Charging
1239,Volkswagen,Tiguan,2017,,Van,Petrol,Automatic,119770,3852,excellent,Private Party,Sampaio do Norte,PR,Brazil,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False
1240,Tesla,Model 3,2017,,Van,Diesel,Automatic,83789,7029,fair,Private Party,New David,ACT,Australia,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1241,Audi,Q3,2016,SE,Coupe,Petrol,Automatic,147061,4616,good,Dealer,Reynoldstown,NL,Canada,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1242,BMW,X5,2021,Titanium,SUV,Petrol,Manual,59126,25288,excellent,Private Party,West Bethan,ENG,UK,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False
1243,Chevrolet,Trax,2021,Titanium,Crossover,Petrol,Automatic,89686,12774,good,Dealer,Cottbus,BE,Germany,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
1244,Audi,Q5,2013,LT,MPV,Diesel,Manual,117009,2472,fair,Dealer,Port Elizabeth,LP,South Africa,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1245,Kia,Seltos,2019,Sport,SUV,Petrol,Manual,46784,11853,excellent,Private Party,Zavalaburgh,MA,US,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1246,Skoda,Octavia,2021,Touring,Pickup,Petrol,Automatic,48460,18917,like new,Private Party,da Mata da Prata,SP,Brazil,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,False
1247,Nissan,Rogue,2020,LX,Sedan,Petrol,Automatic,57695,8878,good,Private Party,East Lawrenceburgh,ON,Canada,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1248,Skoda,Octavia,2016,Long Range,Pickup,Diesel,Automatic,131531,3980,,Private Party,North Paul,ACT,Australia,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
1249,Mercedes-Benz,GLA,2014,Touring,Sedan,Petrol,CVT,149899,2304,fair,Dealer,Youngfurt,AB,Canada,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1250,Ford,Maverick,2024,,Crossover,Petrol,Automatic,12045,19582,fair,Dealer,Indore,WB,India,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1251,Kia,Sportage,2022,Titanium,Crossover,Petrol,CVT,22829,19985,excellent,Dealer,Johannesburg,LP,South Africa,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1252,Honda,Accord,2017,XSE,SUV,Petrol,DCT,189914,4994,,Dealer,中野区,Aichi,Japan,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False
1253,Kia,Sonet,2015,Trend,Convertible,Diesel,Manual,160494,3216,good,Dealer,South Sarah,AB,Canada,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1254,Honda,Amaze,2019,LX,Convertible,Petrol,Automatic,134758,10658,excellent,Dealer,Hansestadttralsund,SL,Germany,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False
1255,Volkswagen,Tiguan,2013,Long Range,SUV,Plug-in Hybrid,Automatic,85801,2722,fair,Certified Pre-Owned,Salinasland,AZ,US,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False
1256,BMW,5 Series,2020,LT,MPV,Petrol,Automatic,83970,16078,excellent,Private Party,香取郡多古町,Fukuoka,Japan,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1257,Chevrolet,Equinox,2017,SE,Crossover,Petrol,Manual,120929,3421,good,Dealer,Bowenside,MI,US,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1258,Honda,CR-V,2012,LX,Coupe,Petrol,Automatic,330117,1491,good,Private Party,Sainte Jeanne,PACA,France,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1259,Mercedes-Benz,E-Class,2017,Long Range,Crossover,Diesel,Manual,107317,7599,,Dealer,Savageland,NB,Canada,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1260,Chevrolet,Trax,2012,XSE,Coupe,Plug-in Hybrid,Automatic,151393,1868,excellent,Certified Pre-Owned,Viana,RJ,Brazil,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1261,Audi,Q5,2019,,MPV,Petrol,CVT,69809,11850,good,Dealer,Melo Alegre,RJ,Brazil,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
1262,Maruti,Swift,2020,Touring,Hatchback,Hybrid,Automatic,71586,3449,fair,Dealer,East June,WLS,UK,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False
1263,BMW,X5,2024,Long Range,Crossover,Diesel,Automatic,13835,41011,excellent,Private Party,New Michael,TX,US,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,False
1264,BMW,X5,2012,Premium,SUV,Petrol,Manual,217274,1442,salvage,Dealer,Cape Town,NW,South Africa,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1265,Volkswagen,Jetta,2015,Base,Convertible,Diesel,DCT,125335,3536,excellent,Dealer,St. Anthony,NT,Australia,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1266,Chevrolet,Trax,2020,Trend,Hatchback,Petrol,DCT,97015,7007,good,Private Party,Jammu,PB,India,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
1267,Mahindra,Bolero,2018,Base,Van,Diesel,Manual,116910,4464,good,Dealer,Eichstätt,MV,Germany,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False
1268,Maruti,Baleno,2020,Touring,Convertible,Petrol,Automatic,129035,8135,excellent,Dealer,横浜市南区,Okinawa,Japan,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True
1269,Audi,Q5,2014,LX,Crossover,CNG,Manual,117638,3679,good,Private Party,Bloemfontein,FS,South Africa,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False
1270,Chevrolet,Equinox,2015,L,MPV,Petrol,Manual,151759,3360,good,Private Party,利島村,Kyoto,Japan,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1271,Ford,Escape,2020,Platinum,Crossover,Hybrid,Automatic,98765,9973,good,Dealer,Sainte Nicoleboeuf,IDF,France,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True
1272,Tata,Punch,2020,Touring,Crossover,Plug-in Hybrid,Automatic,49917,7454,fair,Dealer,Joelside,NY,US,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
1273,Maruti,Baleno,2015,LX,MPV,Petrol,Automatic,159421,2114,good,Private Party,東村山市,Fukuoka,Japan,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1274,Nissan,Rogue,2018,XLE,Convertible,Petrol,DCT,76555,4342,salvage,Private Party,Vargas da Praia,MG,Brazil,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True
1275,Chevrolet,Silverado,2020,,Hatchback,Petrol,AMT,82889,6281,excellent,Dealer,North Elizabethtown,NB,Canada,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
1276,Skoda,Octavia,2017,Performance,Crossover,Hybrid,Manual,75735,5844,excellent,Private Party,North Patrick,NS,Canada,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False
1277,Mercedes-Benz,GLC,2012,Base,Coupe,Petrol,CVT,153355,2126,fair,Private Party,Johannesburg,GP,South Africa,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True
1278,Maruti,Wagon R,2019,Base,Pickup,Diesel,Manual,71296,7297,fair,Private Party,荒川区,Tokyo,Japan,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1279,Audi,A4,2018,Sport,Convertible,Electric,Automatic,80609,12620,good,Certified Pre-Owned,New Sophieview,NIR,UK,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False
1280,Hyundai,Tucson,2024,Limited,Hatchback,Petrol,Manual,15528,13763,fair,Private Party,印西市,Kyoto,Japan,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True
1281,Mahindra,XUV700,2014,LT,Convertible,Hybrid,AMT,245836,1769,good,Dealer,川崎市宮前区,Aichi,Japan,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True
1282,Audi,Q5,2015,LX,Convertible,Electric,Automatic,105501,6627,good,Private Party,South Junehaven,ENG,UK,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True
1283,BMW,X5,2014,Platinum,Pickup,Diesel,Automatic,169478,4612,good,Private Party,Durban,NC,South Africa,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1284,Maruti,Dzire,2021,,SUV,Diesel,AMT,64550,7379,fair,Private Party,da Mata,MG,Brazil,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True
1285,BMW,X3,2010,Long Range,SUV,Petrol,Automatic,312419,2177,excellent,Dealer,Sainte Claudine-sur-Mer,CVL,France,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1286,Honda,Accord,2021,LX,SUV,Petrol,Manual,38043,17866,excellent,Dealer,da Rocha do Sul,AM,Brazil,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False
1287,Audi,A4,2019,,Pickup,Petrol,Automatic,96820,13573,good,Dealer,Barnesmouth,MA,US,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1288,Skoda,Kushaq,2016,L,Pickup,CNG,Automatic,69289,7201,excellent,Private Party,Johannesburg,NC,South Africa,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False
1289,Chevrolet,Equinox,2020,Trend,Sedan,Petrol,Automatic,101925,10462,new,Dealer,三鷹市,Fukuoka,Japan,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False
1290,Chevrolet,Malibu,2016,LE,Hatchback,Petrol,Manual,197858,1194,salvage,Private Party,Jalandhar,WB,India,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True
1291,Volkswagen,Tiguan,2019,XLE,SUV,CNG,Manual,127648,8356,good,Dealer,Perleberg,BW,Germany,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
1292,Skoda,Kushaq,2020,Long Range,Convertible,Petrol,Automatic,82583,11292,fair,Certified Pre-Owned,長生郡長柄町,Kanagawa,Japan,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1293,Skoda,Octavia,2018,LX,SUV,Petrol,Manual,79311,7784,good,Dealer,Lynnbury,WLS,UK,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
1294,Honda,CR-V,2022,,MPV,Petrol,Manual,45918,12834,good,Private Party,Hawkinsshire,MA,US,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True
1295,Skoda,Slavia,2010,Premium,SUV,Diesel,Automatic,113731,1593,good,Certified Pre-Owned,Lindseyshire,VIC,Australia,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True
1296,Kia,Sportage,2009,SE,SUV,Diesel,Automatic,145122,1231,excellent,Private Party,Elaineburgh,ENG,UK,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1297,Toyota,Camry,2011,Base,Crossover,Petrol,Automatic,109601,1976,excellent,Dealer,Jamesmouth,WA,Australia,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
1298,Honda,Accord,2012,Premium,Coupe,Petrol,Automatic,260975,1298,fair,Private Party,Nandyal,HR,India,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False
1299,Mercedes-Benz,GLC,2008,LE,Crossover,Petrol,Manual,416521,1310,good,Dealer,北区,Tokyo,Japan,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False
1300,Kia,Sorento,2019,,Sedan,Electric,Manual,109723,8083,good,Dealer,Alexandre-sur-Daniel,BFC,France,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True
1301,Chevrolet,Equinox,2019,,Pickup,Electric,Automatic,112523,10824,fair,Private Party,Amravati,GJ,India,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
1302,Mahindra,Bolero,2013,Limited,SUV,Hybrid,Automatic,176845,1701,good,Dealer,Panipat,HR,India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1303,Chevrolet,Malibu,2012,Premium,Van,Hybrid,Manual,137360,1724,excellent,Private Party,Johannesburg,MP,South Africa,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True
1304,Volkswagen,Jetta,2018,SE,MPV,Petrol,Automatic,99556,5280,excellent,Dealer,Sá,PE,Brazil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1305,Skoda,Octavia,2019,Platinum,SUV,Petrol,Automatic,83864,8621,good,Dealer,Arnoldberg,ENG,UK,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
1306,Nissan,Altima,2019,LT,Pickup,Petrol,Manual,99026,7944,good,Dealer,Kevinside,MB,Canada,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
1307,Tesla,Model Y,2021,XSE,Hatchback,Petrol,Automatic,97543,11061,fair,Dealer,Berthelot,PDL,France,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
1308,Kia,Sorento,2006,SE,Hatchback,Hybrid,Manual,315926,1313,fair,Dealer,Calau,SH,Germany,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1309,Ford,Explorer,2011,LE,Van,CNG,Manual,284009,1483,new,Certified Pre-Owned,Mettmann,SH,Germany,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
1310,Mahindra,Bolero,2012,Performance,SUV,Petrol,Automatic,118342,1610,excellent,Dealer,Nunes Grande,PE,Brazil,False,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,False
1311,Ford,Maverick,2018,Titanium,Coupe,Petrol,Manual,88221,6325,good,Dealer,da Costa,PA,Brazil,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
